starttime	seconds	ctime	dtime	ttime	wait
Mon Sep 28 20:36:51 2015	1443452811	1	23	24	22
Mon Sep 28 20:36:50 2015	1443452810	1	23	24	22
Mon Sep 28 20:36:51 2015	1443452811	2	21	24	21
Mon Sep 28 20:36:50 2015	1443452810	1	23	24	22
Mon Sep 28 20:36:50 2015	1443452810	1	23	24	22
Mon Sep 28 20:36:50 2015	1443452810	1	23	24	22
Mon Sep 28 20:36:52 2015	1443452812	1	23	24	23
Mon Sep 28 20:36:50 2015	1443452810	1	23	24	23
Mon Sep 28 20:36:52 2015	1443452812	2	22	24	22
Mon Sep 28 20:36:51 2015	1443452811	2	22	24	22
Mon Sep 28 20:36:52 2015	1443452812	1	23	24	22
Mon Sep 28 20:36:52 2015	1443452812	1	23	24	23
Mon Sep 28 20:36:52 2015	1443452812	2	22	24	22
Mon Sep 28 20:36:52 2015	1443452812	1	24	24	23
Mon Sep 28 20:36:52 2015	1443452812	1	23	24	22
Mon Sep 28 20:36:52 2015	1443452812	2	23	24	22
Mon Sep 28 20:36:51 2015	1443452811	2	22	24	22
Mon Sep 28 20:36:51 2015	1443452811	2	23	24	22
Mon Sep 28 20:36:51 2015	1443452811	2	22	24	22
Mon Sep 28 20:36:50 2015	1443452810	1	24	24	23
Mon Sep 28 20:36:51 2015	1443452811	1	24	24	23
Mon Sep 28 20:36:51 2015	1443452811	1	23	24	23
Mon Sep 28 20:36:52 2015	1443452812	1	23	24	23
Mon Sep 28 20:36:50 2015	1443452810	1	23	24	22
Mon Sep 28 20:36:50 2015	1443452810	1	24	24	23
Mon Sep 28 20:36:51 2015	1443452811	2	22	24	22
Mon Sep 28 20:36:51 2015	1443452811	1	24	24	23
Mon Sep 28 20:36:50 2015	1443452810	2	23	24	22
Mon Sep 28 20:36:51 2015	1443452811	1	24	24	23
Mon Sep 28 20:36:50 2015	1443452810	1	24	24	23
Mon Sep 28 20:36:51 2015	1443452811	1	24	24	23
Mon Sep 28 20:36:52 2015	1443452812	2	23	24	22
Mon Sep 28 20:36:52 2015	1443452812	1	23	25	23
Mon Sep 28 20:36:52 2015	1443452812	1	24	25	23
Mon Sep 28 20:36:51 2015	1443452811	1	24	25	23
Mon Sep 28 20:36:52 2015	1443452812	1	24	25	23
Mon Sep 28 20:36:51 2015	1443452811	1	24	25	23
Mon Sep 28 20:36:50 2015	1443452810	2	22	25	22
Mon Sep 28 20:36:50 2015	1443452810	1	24	25	23
Mon Sep 28 20:36:51 2015	1443452811	1	24	25	24
Mon Sep 28 20:36:52 2015	1443452812	1	24	25	24
Mon Sep 28 20:36:51 2015	1443452811	1	24	25	23
Mon Sep 28 20:36:51 2015	1443452811	2	22	25	22
Mon Sep 28 20:36:51 2015	1443452811	1	24	25	24
Mon Sep 28 20:36:52 2015	1443452812	1	24	25	23
Mon Sep 28 20:36:51 2015	1443452811	1	24	25	24
Mon Sep 28 20:36:52 2015	1443452812	2	23	25	22
Mon Sep 28 20:36:52 2015	1443452812	2	23	25	22
Mon Sep 28 20:36:52 2015	1443452812	2	23	25	23
Mon Sep 28 20:36:52 2015	1443452812	2	23	25	22
Mon Sep 28 20:36:51 2015	1443452811	1	24	25	24
Mon Sep 28 20:36:50 2015	1443452810	2	23	25	22
Mon Sep 28 20:36:51 2015	1443452811	1	24	25	24
Mon Sep 28 20:36:52 2015	1443452812	1	24	25	24
Mon Sep 28 20:36:50 2015	1443452810	1	24	25	24
Mon Sep 28 20:36:52 2015	1443452812	0	25	25	24
Mon Sep 28 20:36:52 2015	1443452812	1	24	25	24
Mon Sep 28 20:36:52 2015	1443452812	1	25	25	24
Mon Sep 28 20:36:50 2015	1443452810	1	25	25	24
Mon Sep 28 20:36:52 2015	1443452812	1	24	25	24
Mon Sep 28 20:36:52 2015	1443452812	2	24	25	23
Mon Sep 28 20:36:52 2015	1443452812	1	25	25	24
Mon Sep 28 20:36:52 2015	1443452812	2	24	25	23
Mon Sep 28 20:36:52 2015	1443452812	2	23	25	22
Mon Sep 28 20:36:52 2015	1443452812	1	25	25	24
Mon Sep 28 20:36:52 2015	1443452812	1	25	25	24
Mon Sep 28 20:36:50 2015	1443452810	1	25	25	24
Mon Sep 28 20:36:51 2015	1443452811	1	25	25	24
Mon Sep 28 20:36:50 2015	1443452810	1	25	25	24
Mon Sep 28 20:36:52 2015	1443452812	1	25	25	24
Mon Sep 28 20:36:52 2015	1443452812	1	25	25	24
Mon Sep 28 20:36:50 2015	1443452810	1	24	25	24
Mon Sep 28 20:36:51 2015	1443452811	1	25	25	24
Mon Sep 28 20:36:50 2015	1443452810	1	24	25	23
Mon Sep 28 20:36:51 2015	1443452811	1	25	25	24
Mon Sep 28 20:36:50 2015	1443452810	2	24	26	23
Mon Sep 28 20:36:52 2015	1443452812	1	25	26	24
Mon Sep 28 20:36:50 2015	1443452810	2	23	26	23
Mon Sep 28 20:36:50 2015	1443452810	0	25	26	25
Mon Sep 28 20:36:52 2015	1443452812	2	23	26	23
Mon Sep 28 20:36:52 2015	1443452812	2	24	26	23
Mon Sep 28 20:36:50 2015	1443452810	1	25	26	25
Mon Sep 28 20:36:52 2015	1443452812	1	25	26	24
Mon Sep 28 20:36:50 2015	1443452810	1	25	26	25
Mon Sep 28 20:36:52 2015	1443452812	1	25	26	25
Mon Sep 28 20:36:50 2015	1443452810	1	25	26	25
Mon Sep 28 20:36:51 2015	1443452811	1	25	26	25
Mon Sep 28 20:36:50 2015	1443452810	1	25	26	25
Mon Sep 28 20:36:51 2015	1443452811	1	25	26	25
Mon Sep 28 20:36:51 2015	1443452811	2	24	26	23
Mon Sep 28 20:36:52 2015	1443452812	1	25	26	25
Mon Sep 28 20:36:51 2015	1443452811	1	25	26	25
Mon Sep 28 20:36:52 2015	1443452812	1	25	26	25
Mon Sep 28 20:36:50 2015	1443452810	1	25	26	25
Mon Sep 28 20:36:51 2015	1443452811	1	25	26	25
Mon Sep 28 20:36:52 2015	1443452812	1	25	26	25
Mon Sep 28 20:36:52 2015	1443452812	1	25	26	25
Mon Sep 28 20:36:52 2015	1443452812	1	25	26	25
Mon Sep 28 20:36:52 2015	1443452812	1	25	26	25
Mon Sep 28 20:36:50 2015	1443452810	2	24	26	24
Mon Sep 28 20:36:52 2015	1443452812	1	25	26	25
Mon Sep 28 20:36:52 2015	1443452812	1	26	26	25
Mon Sep 28 20:36:51 2015	1443452811	1	25	26	25
Mon Sep 28 20:36:51 2015	1443452811	2	24	26	24
Mon Sep 28 20:36:51 2015	1443452811	1	26	26	25
Mon Sep 28 20:36:51 2015	1443452811	1	25	26	25
Mon Sep 28 20:36:51 2015	1443452811	1	25	26	25
Mon Sep 28 20:36:51 2015	1443452811	1	26	26	25
Mon Sep 28 20:36:50 2015	1443452810	1	25	26	25
Mon Sep 28 20:36:50 2015	1443452810	2	25	26	24
Mon Sep 28 20:36:52 2015	1443452812	1	26	26	25
Mon Sep 28 20:36:51 2015	1443452811	1	26	26	25
Mon Sep 28 20:36:52 2015	1443452812	1	26	26	25
Mon Sep 28 20:36:50 2015	1443452810	1	26	26	25
Mon Sep 28 20:36:50 2015	1443452810	1	26	26	25
Mon Sep 28 20:36:52 2015	1443452812	2	25	26	24
Mon Sep 28 20:36:52 2015	1443452812	1	25	26	25
Mon Sep 28 20:36:52 2015	1443452812	1	26	26	25
Mon Sep 28 20:36:50 2015	1443452810	1	26	26	25
Mon Sep 28 20:36:52 2015	1443452812	2	24	26	23
Mon Sep 28 20:36:51 2015	1443452811	2	24	27	24
Mon Sep 28 20:36:51 2015	1443452811	1	26	27	25
Mon Sep 28 20:36:52 2015	1443452812	1	26	27	25
Mon Sep 28 20:36:50 2015	1443452810	1	26	27	25
Mon Sep 28 20:36:50 2015	1443452810	1	26	27	25
Mon Sep 28 20:36:50 2015	1443452810	1	26	27	25
Mon Sep 28 20:36:51 2015	1443452811	2	25	27	25
Mon Sep 28 20:36:51 2015	1443452811	1	26	27	25
Mon Sep 28 20:36:51 2015	1443452811	1	26	27	25
Mon Sep 28 20:36:51 2015	1443452811	1	26	27	25
Mon Sep 28 20:36:52 2015	1443452812	1	26	27	26
Mon Sep 28 20:36:50 2015	1443452810	1	26	27	25
Mon Sep 28 20:36:51 2015	1443452811	1	26	27	25
Mon Sep 28 20:36:51 2015	1443452811	1	26	27	26
Mon Sep 28 20:36:50 2015	1443452810	2	25	27	25
Mon Sep 28 20:36:52 2015	1443452812	1	26	27	25
Mon Sep 28 20:36:50 2015	1443452810	1	26	27	26
Mon Sep 28 20:36:51 2015	1443452811	1	26	27	26
Mon Sep 28 20:36:52 2015	1443452812	1	26	27	26
Mon Sep 28 20:36:50 2015	1443452810	1	26	27	26
Mon Sep 28 20:36:52 2015	1443452812	2	25	27	25
Mon Sep 28 20:36:50 2015	1443452810	0	26	27	26
Mon Sep 28 20:36:52 2015	1443452812	1	26	27	25
Mon Sep 28 20:36:50 2015	1443452810	1	26	27	25
Mon Sep 28 20:36:50 2015	1443452810	1	26	27	26
Mon Sep 28 20:36:50 2015	1443452810	1	26	27	26
Mon Sep 28 20:36:51 2015	1443452811	1	26	27	26
Mon Sep 28 20:36:50 2015	1443452810	1	26	27	26
Mon Sep 28 20:36:51 2015	1443452811	0	27	27	26
Mon Sep 28 20:36:52 2015	1443452812	2	25	27	25
Mon Sep 28 20:36:52 2015	1443452812	1	26	27	26
Mon Sep 28 20:36:50 2015	1443452810	1	26	27	26
Mon Sep 28 20:36:52 2015	1443452812	1	26	27	25
Mon Sep 28 20:36:52 2015	1443452812	0	27	27	26
Mon Sep 28 20:36:50 2015	1443452810	2	25	27	25
Mon Sep 28 20:36:51 2015	1443452811	2	26	27	25
Mon Sep 28 20:36:51 2015	1443452811	2	26	27	25
Mon Sep 28 20:36:51 2015	1443452811	2	25	27	24
Mon Sep 28 20:36:52 2015	1443452812	2	25	27	24
Mon Sep 28 20:36:52 2015	1443452812	1	27	27	26
Mon Sep 28 20:36:50 2015	1443452810	2	26	27	25
Mon Sep 28 20:36:52 2015	1443452812	1	26	27	26
Mon Sep 28 20:36:51 2015	1443452811	1	27	27	26
Mon Sep 28 20:36:50 2015	1443452810	2	25	27	24
Mon Sep 28 20:36:51 2015	1443452811	1	26	27	26
Mon Sep 28 20:36:51 2015	1443452811	2	26	27	25
Mon Sep 28 20:36:51 2015	1443452811	1	26	27	26
Mon Sep 28 20:36:51 2015	1443452811	1	27	27	26
Mon Sep 28 20:36:52 2015	1443452812	2	26	27	25
Mon Sep 28 20:36:51 2015	1443452811	2	26	27	25
Mon Sep 28 20:36:50 2015	1443452810	1	27	28	26
Mon Sep 28 20:36:50 2015	1443452810	1	27	28	26
Mon Sep 28 20:36:51 2015	1443452811	1	27	28	26
Mon Sep 28 20:36:51 2015	1443452811	1	27	28	26
Mon Sep 28 20:36:52 2015	1443452812	1	27	28	26
Mon Sep 28 20:36:52 2015	1443452812	2	25	28	24
Mon Sep 28 20:36:52 2015	1443452812	2	25	28	25
Mon Sep 28 20:36:52 2015	1443452812	1	27	28	26
Mon Sep 28 20:36:52 2015	1443452812	1	27	28	26
Mon Sep 28 20:36:52 2015	1443452812	2	25	28	25
Mon Sep 28 20:36:50 2015	1443452810	1	27	28	27
Mon Sep 28 20:36:52 2015	1443452812	1	27	28	26
Mon Sep 28 20:36:50 2015	1443452810	1	27	28	26
Mon Sep 28 20:36:51 2015	1443452811	2	26	28	25
Mon Sep 28 20:36:52 2015	1443452812	2	25	28	25
Mon Sep 28 20:36:51 2015	1443452811	1	27	28	26
Mon Sep 28 20:36:52 2015	1443452812	1	27	28	26
Mon Sep 28 20:36:51 2015	1443452811	2	25	28	25
Mon Sep 28 20:36:50 2015	1443452810	1	27	28	26
Mon Sep 28 20:36:51 2015	1443452811	1	27	28	27
Mon Sep 28 20:36:52 2015	1443452812	1	27	28	27
Mon Sep 28 20:36:52 2015	1443452812	1	27	28	26
Mon Sep 28 20:36:51 2015	1443452811	1	27	28	27
Mon Sep 28 20:36:50 2015	1443452810	1	27	28	27
Mon Sep 28 20:36:51 2015	1443452811	1	27	28	27
Mon Sep 28 20:36:50 2015	1443452810	1	27	28	27
Mon Sep 28 20:36:50 2015	1443452810	1	27	28	27
Mon Sep 28 20:36:51 2015	1443452811	2	26	28	24
Mon Sep 28 20:36:50 2015	1443452810	2	26	28	25
Mon Sep 28 20:36:50 2015	1443452810	1	28	28	27
Mon Sep 28 20:36:52 2015	1443452812	1	28	28	27
Mon Sep 28 20:36:50 2015	1443452810	2	27	28	26
Mon Sep 28 20:36:50 2015	1443452810	2	26	28	25
Mon Sep 28 20:36:51 2015	1443452811	2	26	28	26
Mon Sep 28 20:36:51 2015	1443452811	3	26	28	25
Mon Sep 28 20:36:51 2015	1443452811	1	27	28	27
Mon Sep 28 20:36:50 2015	1443452810	1	28	28	27
Mon Sep 28 20:36:50 2015	1443452810	3	26	28	25
Mon Sep 28 20:36:52 2015	1443452812	1	27	28	27
Mon Sep 28 20:36:51 2015	1443452811	1	28	28	27
Mon Sep 28 20:36:50 2015	1443452810	3	26	28	25
Mon Sep 28 20:36:50 2015	1443452810	1	28	29	27
Mon Sep 28 20:36:52 2015	1443452812	1	28	29	27
Mon Sep 28 20:36:50 2015	1443452810	1	28	29	27
Mon Sep 28 20:36:51 2015	1443452811	2	27	29	26
Mon Sep 28 20:36:51 2015	1443452811	1	28	29	27
Mon Sep 28 20:36:50 2015	1443452810	1	28	29	27
Mon Sep 28 20:36:52 2015	1443452812	1	28	29	27
Mon Sep 28 20:36:52 2015	1443452812	2	27	29	26
Mon Sep 28 20:36:50 2015	1443452810	1	28	29	27
Mon Sep 28 20:36:51 2015	1443452811	1	28	29	27
Mon Sep 28 20:36:50 2015	1443452810	1	28	29	27
Mon Sep 28 20:36:50 2015	1443452810	1	28	29	27
Mon Sep 28 20:36:51 2015	1443452811	2	26	29	26
Mon Sep 28 20:36:52 2015	1443452812	1	28	29	27
Mon Sep 28 20:36:51 2015	1443452811	1	28	29	27
Mon Sep 28 20:36:51 2015	1443452811	2	27	29	27
Mon Sep 28 20:36:52 2015	1443452812	1	28	29	28
Mon Sep 28 20:36:51 2015	1443452811	2	27	29	27
Mon Sep 28 20:36:50 2015	1443452810	1	28	29	27
Mon Sep 28 20:36:52 2015	1443452812	1	28	29	28
Mon Sep 28 20:36:51 2015	1443452811	1	28	29	27
Mon Sep 28 20:36:50 2015	1443452810	1	28	29	28
Mon Sep 28 20:36:51 2015	1443452811	1	28	29	25
Mon Sep 28 20:36:50 2015	1443452810	0	28	29	28
Mon Sep 28 20:36:52 2015	1443452812	1	28	29	27
Mon Sep 28 20:36:52 2015	1443452812	1	28	29	27
Mon Sep 28 20:36:51 2015	1443452811	3	26	29	26
Mon Sep 28 20:36:52 2015	1443452812	1	28	29	27
Mon Sep 28 20:36:52 2015	1443452812	1	28	29	28
Mon Sep 28 20:36:50 2015	1443452810	1	28	29	28
Mon Sep 28 20:36:51 2015	1443452811	1	29	29	28
Mon Sep 28 20:36:51 2015	1443452811	1	29	29	28
Mon Sep 28 20:36:52 2015	1443452812	2	27	29	26
Mon Sep 28 20:36:50 2015	1443452810	2	27	29	27
Mon Sep 28 20:36:51 2015	1443452811	1	29	29	28
Mon Sep 28 20:36:51 2015	1443452811	1	29	29	28
Mon Sep 28 20:36:51 2015	1443452811	1	29	29	28
Mon Sep 28 20:36:50 2015	1443452810	1	29	29	28
Mon Sep 28 20:36:52 2015	1443452812	1	29	29	28
Mon Sep 28 20:36:50 2015	1443452810	1	28	29	28
Mon Sep 28 20:36:51 2015	1443452811	3	27	29	26
Mon Sep 28 20:36:51 2015	1443452811	2	27	29	26
Mon Sep 28 20:36:50 2015	1443452810	1	28	29	27
Mon Sep 28 20:36:51 2015	1443452811	3	26	29	26
Mon Sep 28 20:36:51 2015	1443452811	2	27	29	26
Mon Sep 28 20:36:52 2015	1443452812	1	29	29	28
Mon Sep 28 20:36:51 2015	1443452811	2	27	29	27
Mon Sep 28 20:36:51 2015	1443452811	1	29	30	28
Mon Sep 28 20:36:51 2015	1443452811	1	29	30	28
Mon Sep 28 20:36:50 2015	1443452810	1	29	30	28
Mon Sep 28 20:36:50 2015	1443452810	2	27	30	27
Mon Sep 28 20:36:51 2015	1443452811	2	27	30	27
Mon Sep 28 20:36:50 2015	1443452810	1	29	30	28
Mon Sep 28 20:36:50 2015	1443452810	1	29	30	28
Mon Sep 28 20:36:52 2015	1443452812	1	29	30	29
Mon Sep 28 20:36:50 2015	1443452810	1	29	30	28
Mon Sep 28 20:36:50 2015	1443452810	1	29	30	28
Mon Sep 28 20:36:52 2015	1443452812	2	28	30	27
Mon Sep 28 20:36:51 2015	1443452811	2	28	30	27
Mon Sep 28 20:36:52 2015	1443452812	1	29	30	28
Mon Sep 28 20:36:51 2015	1443452811	1	29	30	29
Mon Sep 28 20:36:52 2015	1443452812	1	29	30	29
Mon Sep 28 20:36:52 2015	1443452812	1	29	30	28
Mon Sep 28 20:36:52 2015	1443452812	1	29	30	29
Mon Sep 28 20:36:52 2015	1443452812	2	27	30	27
Mon Sep 28 20:36:52 2015	1443452812	1	29	30	29
Mon Sep 28 20:36:51 2015	1443452811	1	29	30	29
Mon Sep 28 20:36:50 2015	1443452810	2	28	30	27
Mon Sep 28 20:36:52 2015	1443452812	2	28	30	28
Mon Sep 28 20:36:50 2015	1443452810	2	28	30	27
Mon Sep 28 20:36:52 2015	1443452812	1	29	30	28
Mon Sep 28 20:36:50 2015	1443452810	2	28	30	28
Mon Sep 28 20:36:50 2015	1443452810	1	29	30	29
Mon Sep 28 20:36:50 2015	1443452810	1	29	30	29
Mon Sep 28 20:36:51 2015	1443452811	1	29	30	29
Mon Sep 28 20:36:51 2015	1443452811	2	28	30	27
Mon Sep 28 20:36:51 2015	1443452811	1	29	30	29
Mon Sep 28 20:36:52 2015	1443452812	1	30	30	29
Mon Sep 28 20:36:50 2015	1443452810	1	29	30	29
Mon Sep 28 20:36:52 2015	1443452812	1	29	30	28
Mon Sep 28 20:36:52 2015	1443452812	1	30	30	29
Mon Sep 28 20:36:52 2015	1443452812	2	29	30	28
Mon Sep 28 20:36:51 2015	1443452811	1	30	30	29
Mon Sep 28 20:36:50 2015	1443452810	2	28	30	27
Mon Sep 28 20:36:50 2015	1443452810	1	29	30	29
Mon Sep 28 20:36:51 2015	1443452811	1	29	30	29
Mon Sep 28 20:36:50 2015	1443452810	2	28	30	27
Mon Sep 28 20:36:51 2015	1443452811	2	28	30	27
Mon Sep 28 20:36:52 2015	1443452812	1	30	30	29
Mon Sep 28 20:36:50 2015	1443452810	1	30	30	29
Mon Sep 28 20:36:52 2015	1443452812	1	30	30	29
Mon Sep 28 20:36:51 2015	1443452811	2	28	30	28
Mon Sep 28 20:36:50 2015	1443452810	2	29	30	28
Mon Sep 28 20:36:51 2015	1443452811	1	30	30	29
Mon Sep 28 20:36:52 2015	1443452812	1	30	30	29
Mon Sep 28 20:36:51 2015	1443452811	1	30	30	29
Mon Sep 28 20:36:51 2015	1443452811	2	28	30	28
Mon Sep 28 20:36:52 2015	1443452812	1	30	31	29
Mon Sep 28 20:36:50 2015	1443452810	1	30	31	29
Mon Sep 28 20:36:52 2015	1443452812	2	29	31	28
Mon Sep 28 20:36:50 2015	1443452810	1	30	31	29
Mon Sep 28 20:36:50 2015	1443452810	1	30	31	29
Mon Sep 28 20:36:51 2015	1443452811	1	30	31	29
Mon Sep 28 20:36:51 2015	1443452811	1	30	31	29
Mon Sep 28 20:36:52 2015	1443452812	1	30	31	29
Mon Sep 28 20:36:51 2015	1443452811	1	30	31	29
Mon Sep 28 20:36:52 2015	1443452812	1	30	31	29
Mon Sep 28 20:36:51 2015	1443452811	1	30	31	29
Mon Sep 28 20:36:50 2015	1443452810	1	30	31	29
Mon Sep 28 20:36:51 2015	1443452811	1	30	31	29
Mon Sep 28 20:36:51 2015	1443452811	1	30	31	29
Mon Sep 28 20:36:52 2015	1443452812	2	29	31	28
Mon Sep 28 20:36:51 2015	1443452811	3	28	31	28
Mon Sep 28 20:36:50 2015	1443452810	1	30	31	30
Mon Sep 28 20:36:50 2015	1443452810	1	30	31	30
Mon Sep 28 20:36:52 2015	1443452812	2	29	31	29
Mon Sep 28 20:36:50 2015	1443452810	1	30	31	29
Mon Sep 28 20:36:50 2015	1443452810	2	29	31	29
Mon Sep 28 20:36:50 2015	1443452810	2	29	31	29
Mon Sep 28 20:36:51 2015	1443452811	2	29	31	29
Mon Sep 28 20:36:52 2015	1443452812	1	30	31	30
Mon Sep 28 20:36:51 2015	1443452811	1	30	31	30
Mon Sep 28 20:36:50 2015	1443452810	1	30	31	30
Mon Sep 28 20:36:50 2015	1443452810	1	30	31	30
Mon Sep 28 20:36:51 2015	1443452811	1	30	31	29
Mon Sep 28 20:36:50 2015	1443452810	2	29	31	28
Mon Sep 28 20:36:50 2015	1443452810	2	29	31	29
Mon Sep 28 20:36:50 2015	1443452810	2	29	31	28
Mon Sep 28 20:36:51 2015	1443452811	2	29	31	28
Mon Sep 28 20:36:51 2015	1443452811	1	31	31	30
Mon Sep 28 20:36:51 2015	1443452811	1	30	31	29
Mon Sep 28 20:36:52 2015	1443452812	2	29	31	28
Mon Sep 28 20:36:51 2015	1443452811	2	30	31	29
Mon Sep 28 20:36:52 2015	1443452812	0	31	31	30
Mon Sep 28 20:36:51 2015	1443452811	2	29	31	29
Mon Sep 28 20:36:52 2015	1443452812	2	30	31	29
Mon Sep 28 20:36:51 2015	1443452811	1	31	31	30
Mon Sep 28 20:36:52 2015	1443452812	3	28	31	28
Mon Sep 28 20:36:51 2015	1443452811	1	30	31	29
Mon Sep 28 20:36:52 2015	1443452812	1	31	31	30
Mon Sep 28 20:36:50 2015	1443452810	2	30	31	29
Mon Sep 28 20:36:50 2015	1443452810	1	31	31	30
Mon Sep 28 20:36:50 2015	1443452810	1	31	31	30
Mon Sep 28 20:36:52 2015	1443452812	1	31	32	30
Mon Sep 28 20:36:50 2015	1443452810	2	29	32	29
Mon Sep 28 20:36:50 2015	1443452810	2	30	32	29
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	30
Mon Sep 28 20:36:50 2015	1443452810	2	29	32	29
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	30
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	29
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	30
Mon Sep 28 20:36:50 2015	1443452810	3	29	32	29
Mon Sep 28 20:36:51 2015	1443452811	1	31	32	30
Mon Sep 28 20:36:51 2015	1443452811	2	30	32	30
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	30
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	30
Mon Sep 28 20:36:50 2015	1443452810	2	30	32	30
Mon Sep 28 20:36:51 2015	1443452811	2	29	32	29
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	30
Mon Sep 28 20:36:52 2015	1443452812	1	31	32	31
Mon Sep 28 20:36:50 2015	1443452810	2	29	32	29
Mon Sep 28 20:36:52 2015	1443452812	2	30	32	30
Mon Sep 28 20:36:51 2015	1443452811	1	31	32	30
Mon Sep 28 20:36:50 2015	1443452810	2	30	32	30
Mon Sep 28 20:36:52 2015	1443452812	1	31	32	31
Mon Sep 28 20:36:52 2015	1443452812	1	31	32	30
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	30
Mon Sep 28 20:36:50 2015	1443452810	2	30	32	30
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	30
Mon Sep 28 20:36:51 2015	1443452811	1	31	32	30
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	31
Mon Sep 28 20:36:52 2015	1443452812	1	31	32	30
Mon Sep 28 20:36:51 2015	1443452811	1	31	32	31
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	31
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	31
Mon Sep 28 20:36:52 2015	1443452812	2	30	32	29
Mon Sep 28 20:36:51 2015	1443452811	2	30	32	29
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	31
Mon Sep 28 20:36:52 2015	1443452812	2	30	32	29
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	31
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	31
Mon Sep 28 20:36:52 2015	1443452812	2	30	32	30
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	30
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	31
Mon Sep 28 20:36:51 2015	1443452811	1	31	32	31
Mon Sep 28 20:36:51 2015	1443452811	2	31	32	30
Mon Sep 28 20:36:51 2015	1443452811	2	30	32	29
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	31
Mon Sep 28 20:36:51 2015	1443452811	3	30	32	29
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	31
Mon Sep 28 20:36:51 2015	1443452811	1	31	32	31
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	31
Mon Sep 28 20:36:51 2015	1443452811	1	32	32	31
Mon Sep 28 20:36:51 2015	1443452811	3	30	32	29
Mon Sep 28 20:36:50 2015	1443452810	1	31	32	31
Mon Sep 28 20:36:51 2015	1443452811	2	31	32	30
Mon Sep 28 20:36:50 2015	1443452810	1	32	32	30
Mon Sep 28 20:36:52 2015	1443452812	1	31	32	31
Mon Sep 28 20:36:51 2015	1443452811	1	32	32	31
Mon Sep 28 20:36:51 2015	1443452811	2	31	32	30
Mon Sep 28 20:36:51 2015	1443452811	1	32	32	31
Mon Sep 28 20:36:50 2015	1443452810	1	32	32	31
Mon Sep 28 20:36:50 2015	1443452810	2	31	32	30
Mon Sep 28 20:36:52 2015	1443452812	1	32	32	31
Mon Sep 28 20:36:50 2015	1443452810	1	32	32	31
Mon Sep 28 20:36:52 2015	1443452812	1	32	32	31
Mon Sep 28 20:36:50 2015	1443452810	1	32	32	31
Mon Sep 28 20:36:52 2015	1443452812	1	32	32	31
Mon Sep 28 20:36:52 2015	1443452812	1	32	32	31
Mon Sep 28 20:36:52 2015	1443452812	2	30	33	30
Mon Sep 28 20:36:52 2015	1443452812	2	30	33	29
Mon Sep 28 20:36:50 2015	1443452810	2	30	33	30
Mon Sep 28 20:36:52 2015	1443452812	2	30	33	30
Mon Sep 28 20:36:52 2015	1443452812	3	30	33	29
Mon Sep 28 20:36:52 2015	1443452812	3	30	33	29
Mon Sep 28 20:36:51 2015	1443452811	1	32	33	31
Mon Sep 28 20:36:50 2015	1443452810	2	30	33	30
Mon Sep 28 20:36:52 2015	1443452812	2	30	33	30
Mon Sep 28 20:36:50 2015	1443452810	2	31	33	31
Mon Sep 28 20:36:50 2015	1443452810	2	31	33	30
Mon Sep 28 20:36:50 2015	1443452810	2	30	33	30
Mon Sep 28 20:36:50 2015	1443452810	1	32	33	31
Mon Sep 28 20:36:50 2015	1443452810	1	32	33	32
Mon Sep 28 20:36:50 2015	1443452810	1	32	33	32
Mon Sep 28 20:36:52 2015	1443452812	2	31	33	31
Mon Sep 28 20:36:50 2015	1443452810	2	31	33	30
Mon Sep 28 20:36:50 2015	1443452810	2	32	33	31
Mon Sep 28 20:36:50 2015	1443452810	1	32	33	32
Mon Sep 28 20:36:50 2015	1443452810	1	32	33	32
Mon Sep 28 20:36:51 2015	1443452811	2	32	33	31
Mon Sep 28 20:36:50 2015	1443452810	1	32	33	32
Mon Sep 28 20:36:51 2015	1443452811	1	32	33	31
Mon Sep 28 20:36:51 2015	1443452811	1	32	33	32
Mon Sep 28 20:36:52 2015	1443452812	1	32	33	31
Mon Sep 28 20:36:50 2015	1443452810	1	33	33	32
Mon Sep 28 20:36:52 2015	1443452812	2	31	33	31
Mon Sep 28 20:36:51 2015	1443452811	1	33	34	32
Mon Sep 28 20:36:51 2015	1443452811	2	31	34	31
Mon Sep 28 20:36:50 2015	1443452810	1	33	34	32
