starttime	seconds	ctime	dtime	ttime	wait
Tue Sep 08 10:09:25 2015	1441687165	1	39	40	38
Tue Sep 08 10:09:25 2015	1441687165	3	37	40	36
Tue Sep 08 10:09:25 2015	1441687165	1	39	40	38
Tue Sep 08 10:09:25 2015	1441687165	4	35	40	34
Tue Sep 08 10:09:25 2015	1441687165	1	39	40	38
Tue Sep 08 10:09:26 2015	1441687166	1	39	40	38
Tue Sep 08 10:09:26 2015	1441687166	1	39	40	39
Tue Sep 08 10:09:24 2015	1441687164	3	37	40	36
Tue Sep 08 10:09:25 2015	1441687165	1	39	40	39
Tue Sep 08 10:09:26 2015	1441687166	1	39	40	38
Tue Sep 08 10:09:25 2015	1441687165	2	38	40	38
Tue Sep 08 10:09:26 2015	1441687166	1	40	40	39
Tue Sep 08 10:09:27 2015	1441687167	4	36	40	36
Tue Sep 08 10:09:25 2015	1441687165	4	36	40	35
Tue Sep 08 10:09:25 2015	1441687165	1	39	40	39
Tue Sep 08 10:09:27 2015	1441687167	1	40	40	39
Tue Sep 08 10:09:25 2015	1441687165	1	39	40	39
Tue Sep 08 10:09:26 2015	1441687166	1	40	40	39
Tue Sep 08 10:09:27 2015	1441687167	1	39	40	39
Tue Sep 08 10:09:26 2015	1441687166	4	37	41	36
Tue Sep 08 10:09:27 2015	1441687167	1	40	41	40
Tue Sep 08 10:09:25 2015	1441687165	4	37	41	35
Tue Sep 08 10:09:25 2015	1441687165	3	37	41	37
Tue Sep 08 10:09:25 2015	1441687165	1	40	41	40
Tue Sep 08 10:09:24 2015	1441687164	1	40	41	39
Tue Sep 08 10:09:24 2015	1441687164	2	39	41	38
Tue Sep 08 10:09:27 2015	1441687167	1	40	41	40
Tue Sep 08 10:09:25 2015	1441687165	4	36	41	35
Tue Sep 08 10:09:27 2015	1441687167	1	40	41	39
Tue Sep 08 10:09:26 2015	1441687166	2	39	41	39
Tue Sep 08 10:09:26 2015	1441687166	1	40	41	40
Tue Sep 08 10:09:27 2015	1441687167	3	38	41	37
Tue Sep 08 10:09:25 2015	1441687165	2	39	41	37
Tue Sep 08 10:09:24 2015	1441687164	1	40	41	40
Tue Sep 08 10:09:25 2015	1441687165	4	37	41	36
Tue Sep 08 10:09:26 2015	1441687166	2	39	41	39
Tue Sep 08 10:09:25 2015	1441687165	4	37	41	36
Tue Sep 08 10:09:26 2015	1441687166	1	41	41	40
Tue Sep 08 10:09:26 2015	1441687166	1	41	41	40
Tue Sep 08 10:09:27 2015	1441687167	2	39	41	39
Tue Sep 08 10:09:24 2015	1441687164	0	41	42	40
Tue Sep 08 10:09:27 2015	1441687167	1	41	42	40
Tue Sep 08 10:09:25 2015	1441687165	1	41	42	40
Tue Sep 08 10:09:27 2015	1441687167	0	41	42	40
Tue Sep 08 10:09:27 2015	1441687167	3	39	42	38
Tue Sep 08 10:09:25 2015	1441687165	3	39	42	38
Tue Sep 08 10:09:26 2015	1441687166	2	40	42	39
Tue Sep 08 10:09:27 2015	1441687167	2	40	42	40
Tue Sep 08 10:09:26 2015	1441687166	1	41	42	40
Tue Sep 08 10:09:26 2015	1441687166	1	41	42	40
Tue Sep 08 10:09:27 2015	1441687167	1	41	42	41
Tue Sep 08 10:09:26 2015	1441687166	1	41	42	41
Tue Sep 08 10:09:27 2015	1441687167	1	41	42	41
Tue Sep 08 10:09:25 2015	1441687165	2	40	42	40
Tue Sep 08 10:09:27 2015	1441687167	1	41	42	41
Tue Sep 08 10:09:26 2015	1441687166	2	40	42	40
Tue Sep 08 10:09:26 2015	1441687166	3	40	42	39
Tue Sep 08 10:09:26 2015	1441687166	1	41	42	40
Tue Sep 08 10:09:26 2015	1441687166	2	40	42	40
Tue Sep 08 10:09:27 2015	1441687167	1	41	42	41
Tue Sep 08 10:09:26 2015	1441687166	2	41	42	40
Tue Sep 08 10:09:27 2015	1441687167	1	42	42	41
Tue Sep 08 10:09:26 2015	1441687166	1	42	42	41
Tue Sep 08 10:09:26 2015	1441687166	1	42	42	41
Tue Sep 08 10:09:27 2015	1441687167	2	41	42	40
Tue Sep 08 10:09:24 2015	1441687164	1	42	43	41
Tue Sep 08 10:09:25 2015	1441687165	2	41	43	39
Tue Sep 08 10:09:24 2015	1441687164	3	40	43	39
Tue Sep 08 10:09:27 2015	1441687167	2	41	43	40
Tue Sep 08 10:09:25 2015	1441687165	1	42	43	41
Tue Sep 08 10:09:24 2015	1441687164	2	41	43	41
Tue Sep 08 10:09:27 2015	1441687167	1	42	43	41
Tue Sep 08 10:09:24 2015	1441687164	1	42	43	41
Tue Sep 08 10:09:25 2015	1441687165	2	41	43	41
Tue Sep 08 10:09:25 2015	1441687165	1	42	43	41
Tue Sep 08 10:09:25 2015	1441687165	3	40	43	40
Tue Sep 08 10:09:27 2015	1441687167	1	42	43	42
Tue Sep 08 10:09:25 2015	1441687165	3	41	43	40
Tue Sep 08 10:09:25 2015	1441687165	1	43	43	42
Tue Sep 08 10:09:27 2015	1441687167	1	42	43	42
Tue Sep 08 10:09:25 2015	1441687165	1	43	43	42
Tue Sep 08 10:09:27 2015	1441687167	3	40	43	39
Tue Sep 08 10:09:25 2015	1441687165	1	43	43	42
Tue Sep 08 10:09:27 2015	1441687167	3	40	43	40
Tue Sep 08 10:09:24 2015	1441687164	3	40	44	39
Tue Sep 08 10:09:26 2015	1441687166	1	42	44	42
Tue Sep 08 10:09:24 2015	1441687164	1	43	44	42
Tue Sep 08 10:09:27 2015	1441687167	2	42	44	42
Tue Sep 08 10:09:25 2015	1441687165	1	43	44	42
Tue Sep 08 10:09:27 2015	1441687167	2	41	44	41
Tue Sep 08 10:09:25 2015	1441687165	0	43	44	43
Tue Sep 08 10:09:24 2015	1441687164	2	41	44	41
Tue Sep 08 10:09:25 2015	1441687165	3	40	44	40
Tue Sep 08 10:09:25 2015	1441687165	3	41	44	41
Tue Sep 08 10:09:26 2015	1441687166	2	42	44	41
Tue Sep 08 10:09:25 2015	1441687165	4	40	44	39
Tue Sep 08 10:09:25 2015	1441687165	1	43	44	43
Tue Sep 08 10:09:26 2015	1441687166	1	43	44	42
Tue Sep 08 10:09:25 2015	1441687165	2	42	44	42
Tue Sep 08 10:09:26 2015	1441687166	1	43	44	42
Tue Sep 08 10:09:24 2015	1441687164	2	42	44	41
Tue Sep 08 10:09:25 2015	1441687165	2	42	44	42
Tue Sep 08 10:09:24 2015	1441687164	1	43	44	42
Tue Sep 08 10:09:26 2015	1441687166	1	44	44	43
Tue Sep 08 10:09:24 2015	1441687164	4	41	45	40
Tue Sep 08 10:09:28 2015	1441687168	2	43	45	42
Tue Sep 08 10:09:26 2015	1441687166	1	44	45	43
Tue Sep 08 10:09:24 2015	1441687164	3	42	45	41
Tue Sep 08 10:09:24 2015	1441687164	2	43	45	42
Tue Sep 08 10:09:27 2015	1441687167	3	42	45	41
Tue Sep 08 10:09:24 2015	1441687164	11	34	45	33
Tue Sep 08 10:09:26 2015	1441687166	1	44	45	43
Tue Sep 08 10:09:27 2015	1441687167	1	44	45	43
Tue Sep 08 10:09:24 2015	1441687164	4	41	45	40
Tue Sep 08 10:09:28 2015	1441687168	1	44	45	43
Tue Sep 08 10:09:24 2015	1441687164	1	44	45	43
Tue Sep 08 10:09:26 2015	1441687166	0	44	45	44
Tue Sep 08 10:09:27 2015	1441687167	1	44	45	44
Tue Sep 08 10:09:26 2015	1441687166	1	44	45	44
Tue Sep 08 10:09:28 2015	1441687168	3	42	45	41
Tue Sep 08 10:09:25 2015	1441687165	1	44	45	43
Tue Sep 08 10:09:26 2015	1441687166	1	44	45	44
Tue Sep 08 10:09:26 2015	1441687166	1	44	45	43
Tue Sep 08 10:09:26 2015	1441687166	0	45	45	44
Tue Sep 08 10:09:27 2015	1441687167	1	44	45	43
Tue Sep 08 10:09:26 2015	1441687166	4	41	45	39
Tue Sep 08 10:09:27 2015	1441687167	1	45	45	44
Tue Sep 08 10:09:25 2015	1441687165	0	45	46	45
Tue Sep 08 10:09:26 2015	1441687166	1	45	46	44
Tue Sep 08 10:09:25 2015	1441687165	1	45	46	44
Tue Sep 08 10:09:24 2015	1441687164	1	45	46	44
Tue Sep 08 10:09:26 2015	1441687166	1	45	46	44
Tue Sep 08 10:09:24 2015	1441687164	1	45	46	44
Tue Sep 08 10:09:24 2015	1441687164	10	35	46	35
Tue Sep 08 10:09:27 2015	1441687167	1	45	46	44
Tue Sep 08 10:09:27 2015	1441687167	2	43	46	43
Tue Sep 08 10:09:27 2015	1441687167	4	42	46	41
Tue Sep 08 10:09:27 2015	1441687167	1	45	46	44
Tue Sep 08 10:09:27 2015	1441687167	2	44	46	43
Tue Sep 08 10:09:26 2015	1441687166	2	44	46	43
Tue Sep 08 10:09:27 2015	1441687167	1	45	46	45
Tue Sep 08 10:09:26 2015	1441687166	1	45	46	45
Tue Sep 08 10:09:28 2015	1441687168	1	45	46	45
Tue Sep 08 10:09:27 2015	1441687167	3	44	46	43
Tue Sep 08 10:09:25 2015	1441687165	1	46	46	45
Tue Sep 08 10:09:27 2015	1441687167	2	45	46	44
Tue Sep 08 10:09:25 2015	1441687165	1	46	47	46
Tue Sep 08 10:09:25 2015	1441687165	2	45	47	44
Tue Sep 08 10:09:24 2015	1441687164	3	45	47	44
Tue Sep 08 10:09:26 2015	1441687166	1	46	47	46
Tue Sep 08 10:09:25 2015	1441687165	2	46	47	45
Tue Sep 08 10:09:25 2015	1441687165	1	46	47	46
Tue Sep 08 10:09:24 2015	1441687164	4	44	47	43
Tue Sep 08 10:09:26 2015	1441687166	2	46	47	45
Tue Sep 08 10:09:25 2015	1441687165	2	45	48	45
Tue Sep 08 10:09:24 2015	1441687164	4	44	48	43
Tue Sep 08 10:09:24 2015	1441687164	4	44	48	43
Tue Sep 08 10:09:24 2015	1441687164	1	47	48	46
Tue Sep 08 10:09:24 2015	1441687164	2	46	48	45
Tue Sep 08 10:09:24 2015	1441687164	4	44	48	44
Tue Sep 08 10:09:26 2015	1441687166	1	47	48	46
Tue Sep 08 10:09:24 2015	1441687164	3	45	48	45
Tue Sep 08 10:09:26 2015	1441687166	0	48	48	47
Tue Sep 08 10:09:27 2015	1441687167	1	48	48	47
Tue Sep 08 10:09:27 2015	1441687167	1	47	48	47
Tue Sep 08 10:09:27 2015	1441687167	1	48	49	48
Tue Sep 08 10:09:24 2015	1441687164	3	46	49	46
Tue Sep 08 10:09:27 2015	1441687167	2	47	49	46
Tue Sep 08 10:09:27 2015	1441687167	1	48	49	47
Tue Sep 08 10:09:27 2015	1441687167	1	49	49	48
Tue Sep 08 10:09:25 2015	1441687165	3	47	49	46
Tue Sep 08 10:09:25 2015	1441687165	3	47	50	46
Tue Sep 08 10:09:26 2015	1441687166	2	48	50	47
Tue Sep 08 10:09:25 2015	1441687165	3	47	50	46
Tue Sep 08 10:09:25 2015	1441687165	3	46	50	46
Tue Sep 08 10:09:25 2015	1441687165	1	49	50	49
Tue Sep 08 10:09:25 2015	1441687165	4	46	50	45
Tue Sep 08 10:09:27 2015	1441687167	2	48	50	47
Tue Sep 08 10:09:24 2015	1441687164	16	34	50	34
Tue Sep 08 10:09:24 2015	1441687164	14	36	50	35
Tue Sep 08 10:09:24 2015	1441687164	13	38	50	37
Tue Sep 08 10:09:26 2015	1441687166	1	50	51	47
Tue Sep 08 10:09:27 2015	1441687167	1	50	51	50
Tue Sep 08 10:09:26 2015	1441687166	2	49	51	48
Tue Sep 08 10:09:27 2015	1441687167	1	50	51	50
Tue Sep 08 10:09:24 2015	1441687164	3	48	51	47
Tue Sep 08 10:09:25 2015	1441687165	3	48	51	47
Tue Sep 08 10:09:25 2015	1441687165	4	47	51	47
Tue Sep 08 10:09:25 2015	1441687165	1	51	51	50
Tue Sep 08 10:09:25 2015	1441687165	3	49	51	48
Tue Sep 08 10:09:28 2015	1441687168	1	50	51	50
Tue Sep 08 10:09:25 2015	1441687165	1	50	51	49
Tue Sep 08 10:09:28 2015	1441687168	2	49	51	49
Tue Sep 08 10:09:24 2015	1441687164	4	47	51	47
Tue Sep 08 10:09:25 2015	1441687165	1	51	51	50
Tue Sep 08 10:09:25 2015	1441687165	1	50	52	50
Tue Sep 08 10:09:26 2015	1441687166	4	48	52	48
Tue Sep 08 10:09:24 2015	1441687164	2	50	52	49
Tue Sep 08 10:09:27 2015	1441687167	2	50	52	49
Tue Sep 08 10:09:27 2015	1441687167	3	49	52	48
Tue Sep 08 10:09:25 2015	1441687165	3	50	52	49
Tue Sep 08 10:09:27 2015	1441687167	1	51	52	50
Tue Sep 08 10:09:28 2015	1441687168	1	51	52	50
Tue Sep 08 10:09:28 2015	1441687168	1	51	52	51
Tue Sep 08 10:09:25 2015	1441687165	1	52	53	51
Tue Sep 08 10:09:24 2015	1441687164	1	52	53	50
Tue Sep 08 10:09:27 2015	1441687167	1	52	53	50
Tue Sep 08 10:09:24 2015	1441687164	3	50	53	49
Tue Sep 08 10:09:26 2015	1441687166	1	52	53	52
Tue Sep 08 10:09:28 2015	1441687168	1	52	53	52
Tue Sep 08 10:09:28 2015	1441687168	2	52	53	51
Tue Sep 08 10:09:24 2015	1441687164	1	52	53	51
Tue Sep 08 10:09:26 2015	1441687166	1	53	53	52
Tue Sep 08 10:09:27 2015	1441687167	2	52	54	51
Tue Sep 08 10:09:25 2015	1441687165	1	53	54	52
Tue Sep 08 10:09:28 2015	1441687168	1	53	54	52
Tue Sep 08 10:09:26 2015	1441687166	0	53	54	53
Tue Sep 08 10:09:25 2015	1441687165	2	52	54	51
Tue Sep 08 10:09:25 2015	1441687165	4	51	54	50
Tue Sep 08 10:09:25 2015	1441687165	2	52	54	52
Tue Sep 08 10:09:25 2015	1441687165	3	51	54	51
Tue Sep 08 10:09:24 2015	1441687164	1	53	55	52
Tue Sep 08 10:09:26 2015	1441687166	1	54	55	54
Tue Sep 08 10:09:26 2015	1441687166	2	52	55	52
Tue Sep 08 10:09:24 2015	1441687164	2	53	55	52
Tue Sep 08 10:09:24 2015	1441687164	3	51	55	51
Tue Sep 08 10:09:27 2015	1441687167	2	53	55	52
Tue Sep 08 10:09:25 2015	1441687165	1	54	55	54
Tue Sep 08 10:09:24 2015	1441687164	1	54	55	54
Tue Sep 08 10:09:26 2015	1441687166	2	53	55	52
Tue Sep 08 10:09:25 2015	1441687165	2	53	55	53
Tue Sep 08 10:09:27 2015	1441687167	1	55	55	53
Tue Sep 08 10:09:25 2015	1441687165	6	50	56	49
Tue Sep 08 10:09:27 2015	1441687167	1	55	56	54
Tue Sep 08 10:09:26 2015	1441687166	1	55	56	54
Tue Sep 08 10:09:27 2015	1441687167	1	55	56	54
Tue Sep 08 10:09:27 2015	1441687167	2	54	56	53
Tue Sep 08 10:09:28 2015	1441687168	1	55	56	55
Tue Sep 08 10:09:25 2015	1441687165	3	53	56	52
Tue Sep 08 10:09:27 2015	1441687167	3	53	56	53
Tue Sep 08 10:09:24 2015	1441687164	3	53	56	52
Tue Sep 08 10:09:24 2015	1441687164	3	53	56	53
Tue Sep 08 10:09:24 2015	1441687164	3	54	56	53
Tue Sep 08 10:09:24 2015	1441687164	3	54	57	53
Tue Sep 08 10:09:28 2015	1441687168	1	56	57	55
Tue Sep 08 10:09:26 2015	1441687166	3	54	57	53
Tue Sep 08 10:09:26 2015	1441687166	1	56	57	56
Tue Sep 08 10:09:24 2015	1441687164	2	55	57	54
Tue Sep 08 10:09:24 2015	1441687164	17	39	57	38
Tue Sep 08 10:09:26 2015	1441687166	3	54	57	54
Tue Sep 08 10:09:27 2015	1441687167	3	55	57	54
Tue Sep 08 10:09:26 2015	1441687166	1	56	57	55
Tue Sep 08 10:09:24 2015	1441687164	1	57	57	55
Tue Sep 08 10:09:25 2015	1441687165	1	57	57	56
Tue Sep 08 10:09:25 2015	1441687165	1	57	57	56
Tue Sep 08 10:09:24 2015	1441687164	1	56	58	55
Tue Sep 08 10:09:26 2015	1441687166	1	57	58	57
Tue Sep 08 10:09:25 2015	1441687165	9	49	58	49
Tue Sep 08 10:09:24 2015	1441687164	3	55	58	53
Tue Sep 08 10:09:24 2015	1441687164	3	56	58	55
Tue Sep 08 10:09:25 2015	1441687165	7	51	58	50
Tue Sep 08 10:09:28 2015	1441687168	1	58	58	57
Tue Sep 08 10:09:27 2015	1441687167	3	56	58	53
Tue Sep 08 10:09:24 2015	1441687164	2	57	58	56
Tue Sep 08 10:09:24 2015	1441687164	3	56	58	54
Tue Sep 08 10:09:24 2015	1441687164	1	57	58	56
Tue Sep 08 10:09:24 2015	1441687164	1	58	59	57
Tue Sep 08 10:09:24 2015	1441687164	1	58	59	57
Tue Sep 08 10:09:27 2015	1441687167	2	57	59	56
Tue Sep 08 10:09:28 2015	1441687168	1	57	59	57
Tue Sep 08 10:09:25 2015	1441687165	1	58	59	57
Tue Sep 08 10:09:27 2015	1441687167	2	57	59	56
Tue Sep 08 10:09:24 2015	1441687164	3	56	59	55
Tue Sep 08 10:09:24 2015	1441687164	4	55	59	54
Tue Sep 08 10:09:24 2015	1441687164	3	56	59	56
Tue Sep 08 10:09:24 2015	1441687164	2	57	59	57
Tue Sep 08 10:09:24 2015	1441687164	17	42	59	41
Tue Sep 08 10:09:25 2015	1441687165	3	56	60	55
Tue Sep 08 10:09:24 2015	1441687164	1	58	60	57
Tue Sep 08 10:09:24 2015	1441687164	13	46	60	46
Tue Sep 08 10:09:27 2015	1441687167	2	57	60	57
Tue Sep 08 10:09:24 2015	1441687164	3	57	60	56
Tue Sep 08 10:09:24 2015	1441687164	3	57	60	56
Tue Sep 08 10:09:27 2015	1441687167	1	59	60	58
Tue Sep 08 10:09:26 2015	1441687166	1	59	60	58
Tue Sep 08 10:09:26 2015	1441687166	1	59	61	59
Tue Sep 08 10:09:27 2015	1441687167	3	58	61	57
Tue Sep 08 10:09:27 2015	1441687167	2	59	61	58
Tue Sep 08 10:09:26 2015	1441687166	1	60	61	59
Tue Sep 08 10:09:24 2015	1441687164	2	59	61	57
Tue Sep 08 10:09:24 2015	1441687164	3	58	61	57
Tue Sep 08 10:09:27 2015	1441687167	1	60	61	60
Tue Sep 08 10:09:27 2015	1441687167	1	60	61	60
Tue Sep 08 10:09:27 2015	1441687167	2	59	61	59
Tue Sep 08 10:09:28 2015	1441687168	1	61	61	60
Tue Sep 08 10:09:25 2015	1441687165	3	58	61	57
Tue Sep 08 10:09:27 2015	1441687167	2	60	62	58
Tue Sep 08 10:09:24 2015	1441687164	15	46	62	46
Tue Sep 08 10:09:26 2015	1441687166	1	62	62	61
Tue Sep 08 10:09:26 2015	1441687166	1	61	62	61
Tue Sep 08 10:09:28 2015	1441687168	2	60	62	59
Tue Sep 08 10:09:25 2015	1441687165	1	62	62	61
Tue Sep 08 10:09:24 2015	1441687164	3	59	63	59
Tue Sep 08 10:09:24 2015	1441687164	4	59	63	58
Tue Sep 08 10:09:26 2015	1441687166	1	62	63	60
Tue Sep 08 10:09:27 2015	1441687167	2	61	63	61
Tue Sep 08 10:09:24 2015	1441687164	3	61	63	60
Tue Sep 08 10:09:27 2015	1441687167	1	63	64	62
Tue Sep 08 10:09:28 2015	1441687168	1	63	64	62
Tue Sep 08 10:09:28 2015	1441687168	2	62	64	61
Tue Sep 08 10:09:26 2015	1441687166	1	63	64	63
Tue Sep 08 10:09:28 2015	1441687168	1	63	64	63
Tue Sep 08 10:09:26 2015	1441687166	1	63	64	62
Tue Sep 08 10:09:26 2015	1441687166	1	63	64	63
Tue Sep 08 10:09:24 2015	1441687164	13	51	64	50
Tue Sep 08 10:09:27 2015	1441687167	1	64	65	63
Tue Sep 08 10:09:26 2015	1441687166	1	64	65	63
Tue Sep 08 10:09:24 2015	1441687164	3	62	65	61
Tue Sep 08 10:09:24 2015	1441687164	3	62	65	60
Tue Sep 08 10:09:25 2015	1441687165	7	58	65	57
Tue Sep 08 10:09:28 2015	1441687168	1	65	65	64
Tue Sep 08 10:09:27 2015	1441687167	1	65	66	64
Tue Sep 08 10:09:24 2015	1441687164	3	63	66	62
Tue Sep 08 10:09:26 2015	1441687166	1	65	66	64
Tue Sep 08 10:09:27 2015	1441687167	3	63	66	63
Tue Sep 08 10:09:24 2015	1441687164	3	64	67	64
Tue Sep 08 10:09:25 2015	1441687165	10	57	67	56
Tue Sep 08 10:09:24 2015	1441687164	4	64	67	63
Tue Sep 08 10:09:24 2015	1441687164	3	65	67	64
Tue Sep 08 10:09:26 2015	1441687166	1	67	67	66
Tue Sep 08 10:09:24 2015	1441687164	3	65	68	65
Tue Sep 08 10:09:27 2015	1441687167	1	67	68	67
Tue Sep 08 10:09:24 2015	1441687164	3	66	69	65
Tue Sep 08 10:09:24 2015	1441687164	3	66	69	65
Tue Sep 08 10:09:24 2015	1441687164	3	66	69	65
Tue Sep 08 10:09:26 2015	1441687166	1	68	69	68
Tue Sep 08 10:09:26 2015	1441687166	1	69	69	68
Tue Sep 08 10:09:24 2015	1441687164	2	67	70	66
Tue Sep 08 10:09:26 2015	1441687166	1	69	70	68
Tue Sep 08 10:09:26 2015	1441687166	2	68	70	68
Tue Sep 08 10:09:26 2015	1441687166	3	68	70	67
Tue Sep 08 10:09:26 2015	1441687166	2	68	71	67
Tue Sep 08 10:09:26 2015	1441687166	2	69	71	69
Tue Sep 08 10:09:25 2015	1441687165	1	71	71	70
Tue Sep 08 10:09:26 2015	1441687166	1	71	71	70
Tue Sep 08 10:09:26 2015	1441687166	1	70	72	70
Tue Sep 08 10:09:26 2015	1441687166	3	69	72	68
Tue Sep 08 10:09:27 2015	1441687167	1	71	72	70
Tue Sep 08 10:09:26 2015	1441687166	2	70	72	69
Tue Sep 08 10:09:26 2015	1441687166	1	71	72	71
Tue Sep 08 10:09:25 2015	1441687165	4	68	72	67
Tue Sep 08 10:09:26 2015	1441687166	1	71	72	71
Tue Sep 08 10:09:24 2015	1441687164	1	72	73	72
Tue Sep 08 10:09:27 2015	1441687167	3	70	74	70
Tue Sep 08 10:09:27 2015	1441687167	2	72	74	71
Tue Sep 08 10:09:24 2015	1441687164	1	73	74	73
Tue Sep 08 10:09:26 2015	1441687166	3	71	74	71
Tue Sep 08 10:09:27 2015	1441687167	1	73	74	72
Tue Sep 08 10:09:26 2015	1441687166	1	73	74	72
Tue Sep 08 10:09:26 2015	1441687166	1	73	74	73
Tue Sep 08 10:09:26 2015	1441687166	1	73	74	72
Tue Sep 08 10:09:25 2015	1441687165	1	73	74	73
Tue Sep 08 10:09:27 2015	1441687167	1	73	74	73
Tue Sep 08 10:09:27 2015	1441687167	1	73	74	72
Tue Sep 08 10:09:27 2015	1441687167	2	73	74	72
Tue Sep 08 10:09:26 2015	1441687166	3	72	74	71
Tue Sep 08 10:09:24 2015	1441687164	1	74	75	73
Tue Sep 08 10:09:27 2015	1441687167	2	73	75	72
Tue Sep 08 10:09:26 2015	1441687166	2	72	75	72
Tue Sep 08 10:09:27 2015	1441687167	3	71	75	71
Tue Sep 08 10:09:26 2015	1441687166	2	73	75	73
Tue Sep 08 10:09:27 2015	1441687167	3	73	75	72
Tue Sep 08 10:09:26 2015	1441687166	1	74	75	74
Tue Sep 08 10:09:27 2015	1441687167	2	74	75	73
Tue Sep 08 10:09:26 2015	1441687166	3	73	76	73
Tue Sep 08 10:09:26 2015	1441687166	2	74	76	72
Tue Sep 08 10:09:24 2015	1441687164	1	75	76	74
Tue Sep 08 10:09:26 2015	1441687166	2	73	76	73
Tue Sep 08 10:09:25 2015	1441687165	2	74	76	73
Tue Sep 08 10:09:25 2015	1441687165	1	75	76	74
Tue Sep 08 10:09:27 2015	1441687167	3	74	76	73
Tue Sep 08 10:09:26 2015	1441687166	0	76	77	76
Tue Sep 08 10:09:24 2015	1441687164	1	76	77	75
Tue Sep 08 10:09:27 2015	1441687167	1	76	77	75
Tue Sep 08 10:09:27 2015	1441687167	2	75	77	75
Tue Sep 08 10:09:24 2015	1441687164	1	77	77	76
Tue Sep 08 10:09:25 2015	1441687165	4	74	78	73
Tue Sep 08 10:09:27 2015	1441687167	1	77	78	76
Tue Sep 08 10:09:24 2015	1441687164	1	78	78	77
Tue Sep 08 10:09:26 2015	1441687166	3	76	78	75
Tue Sep 08 10:09:26 2015	1441687166	1	78	79	77
Tue Sep 08 10:09:27 2015	1441687167	2	77	79	77
Tue Sep 08 10:09:24 2015	1441687164	1	79	79	78
Tue Sep 08 10:09:27 2015	1441687167	2	78	79	77
Tue Sep 08 10:09:24 2015	1441687164	1	80	80	79
Tue Sep 08 10:09:24 2015	1441687164	1	80	81	79
Tue Sep 08 10:09:26 2015	1441687166	1	81	82	81
Tue Sep 08 10:09:24 2015	1441687164	1	83	83	82
Tue Sep 08 10:09:24 2015	1441687164	1	83	84	83
Tue Sep 08 10:09:24 2015	1441687164	1	83	84	82
Tue Sep 08 10:09:26 2015	1441687166	1	85	85	84
Tue Sep 08 10:09:27 2015	1441687167	3	82	86	82
Tue Sep 08 10:09:26 2015	1441687166	2	84	86	84
Tue Sep 08 10:09:27 2015	1441687167	4	84	88	83
Tue Sep 08 10:09:24 2015	1441687164	4	84	88	83
Tue Sep 08 10:09:24 2015	1441687164	1	89	89	88
Tue Sep 08 10:09:24 2015	1441687164	3	88	91	88
Tue Sep 08 10:09:24 2015	1441687164	3	89	91	88
Tue Sep 08 10:09:26 2015	1441687166	1	95	96	93
Tue Sep 08 10:09:24 2015	1441687164	3	100	103	98
Tue Sep 08 10:09:24 2015	1441687164	1	129	130	129
